date,death penalty,drug policy,incarcer,gun control,shooting,abortion,pro life,arts,civil rights,racism,budget,economy,stock,taxes,recession,debt,budget,education,college,student debt,air quality,global warming,carbon dioxide,climate change,greenhouse,campaign finance reform,privatization,health insurance,medicaid,medicare,social security,welfare,defense spending,war,albania,algeria,america,andorra,angola,antigua,argentina,armenia,australia,austria,azerbaijan,bahamas,bahrain,bangladesh,barbados,belarus,belgium,belize,benin,bhutan,bissau,bolivia,bosnia,botswana,brazil,british,brunei,bulgaria,burkina,burma,burundi,cambodia,cameroon,canada,cape verde,central african republic,chad,chile,china,colombia,comoros,congo,costa rica,country debt,croatia,cuba,cyprus,czech,denmark,djibouti,dominica,east timor,ecuador,egypt,el salvador,emirate,england,eritrea,estonia,ethiopia,fiji,finland,france,gabon,gambia,georgia,germany,ghana,great britain,greece,grenada,grenadines,guatemala,guinea,guyana,haiti,herzegovina,honduras,hungary,iceland,in usa,india,indonesia,iran,iraq,ireland,israel,italy,ivory coast,jamaica,japan,jordan,kazakhstan,kenya,kiribati,korea,kosovo,kuwait,kyrgyzstan,laos,latvia,lebanon,lesotho,liberia,libya,liechtenstein,lithuania,luxembourg,macedonia,madagascar,malawi,malaysia,maldives,mali,malta,marshall,mauritania,mauritius,mexico,micronesia,moldova,monaco,mongolia,montenegro,morocco,mozambique,myanmar,namibia,nauru,nepal,netherlands,new zealand,nicaragua,niger,nigeria,norway,oman,pakistan,palau,panama,papua,paraguay,peru,philippines,poland,portugal,qatar,romania,russia,rwanda,samoa,san marino,sao tome,saudi arabia,scotland,scottish,senegal,serbia,seychelles,sierra leone,singapore,slovakia,slovenia,solomon,somalia,south africa,south sudan,spain,sri lanka,st. kitts,st. lucia,st kitts,st lucia,saint kitts,santa lucia,sudan,suriname,swaziland,sweden,switzerland,syria,taiwan,tajikistan,tanzania,thailand,tobago,togo,tonga,trinidad,tunisia,turkey,turkmenistan,tuvalu,uganda,ukraine,united kingdom,united states,uruguay,usa,uzbekistan,vanuatu,vatican,venezuela,vietnam,wales,welsh,yemen,zambia,zimbabwe
2016-11-01,27,25,20,14,26,45,64,30,29,39,46,63,33,35,18,48,46,36,56,66,7,20,62,60,29,12,20,65,75,64,43,65,30,46,21,12,44,29,27,59,35,61,45,41,25,18,46,14,43,46,16,39,35,46,36,55,5,67,17,29,36,37,30,15,20,87,11,48,58,16,63,50,41,62,20,64,31,48,4,71,36,75,32,59,25,7,53,33,68,55,41,55,40,62,59,35,27,37,20,44,30,25,23,28,16,36,45,75,55,3,4,24,32,25,65,61,85,8,4,50,32,17,8,52,22,57,41,82,46,44,9,74,13,61,37,34,74,36,4,75,34,69,57,18,70,39,43,28,63,52,16,65,57,16,64,28,56,26,26,33,57,60,44,17,17,17,70,46,36,27,64,44,21,50,44,33,62,65,47,18,45,53,27,29,20,58,53,41,41,35,8,14,45,32,77,15,16,46,31,26,39,33,28,13,11,44,55,30,50,26,66,45,40,41,20,41,46,85,46,14,10,28,36,12,94,33,21,63,12,32,57,23,100,36,13,5,64,37,34,35,24,60,33
2016-12-01,20,20,0,8,23,34,48,29,23,24,44,51,30,35,13,40,44,29,47,59,4,15,50,42,26,8,14,61,70,53,43,57,28,45,19,9,40,29,25,53,23,58,40,40,24,20,47,15,43,33,15,40,34,48,33,43,4,58,12,27,34,33,25,15,19,84,10,45,58,12,52,42,40,42,13,65,28,35,4,58,33,75,28,61,24,7,42,30,57,53,33,50,33,64,59,37,25,38,45,40,30,29,20,26,15,30,38,73,52,2,3,18,29,27,51,60,89,8,3,39,30,17,6,50,20,64,37,76,35,44,8,77,14,56,33,36,61,33,4,28,30,63,44,17,63,38,42,27,62,50,14,65,45,16,52,27,54,23,24,30,57,55,35,17,16,12,52,45,33,26,63,44,25,41,43,22,47,62,38,16,47,51,30,27,16,30,66,42,32,33,8,10,45,27,75,13,11,54,28,19,36,28,28,17,13,46,58,25,80,25,63,41,39,41,31,52,46,79,58,11,9,22,33,13,44,34,18,60,11,31,25,17,50,31,13,5,63,40,26,33,26,52,25
2017-01-01,22,20,19,8,32,55,100,32,34,24,51,56,31,71,13,49,51,35,50,60,5,17,52,48,29,6,15,67,87,59,51,63,39,44,21,11,37,32,27,60,22,60,48,40,23,26,47,14,54,38,15,51,34,49,68,45,4,68,12,31,37,40,47,14,20,90,13,44,88,14,39,46,40,48,17,81,33,37,6,61,42,78,30,66,29,7,50,32,67,60,43,54,36,65,62,38,29,90,100,45,27,28,24,33,19,44,48,79,54,2,4,22,31,30,58,62,76,9,4,45,26,19,13,58,20,53,37,83,30,43,11,74,19,64,32,35,68,40,4,31,34,71,44,18,65,36,56,33,71,50,16,78,56,14,52,30,56,25,32,30,50,70,39,17,21,12,64,46,34,29,65,44,19,48,40,24,45,67,42,20,52,50,28,29,18,31,65,43,40,39,15,13,60,34,74,15,17,47,32,23,38,37,32,18,16,57,74,53,48,27,75,45,42,45,17,41,48,83,50,13,16,23,37,16,26,35,19,69,11,32,32,19,57,32,14,5,57,33,33,37,30,53,35
2017-02-01,23,25,20,8,24,40,48,33,38,29,72,58,34,85,14,50,72,39,45,59,5,18,63,44,34,5,15,59,81,54,50,65,56,43,21,8,40,30,28,66,24,60,45,40,27,23,48,17,48,39,16,45,34,53,34,47,5,74,12,30,40,40,48,14,19,90,16,42,76,16,35,41,40,52,18,62,31,39,5,56,37,78,30,65,27,7,56,32,69,51,33,52,37,66,59,37,28,41,22,42,28,26,24,32,18,38,52,76,57,2,4,24,33,27,54,62,74,10,3,45,24,20,6,56,21,55,40,80,31,45,9,80,14,59,32,33,71,37,4,34,37,70,44,17,69,36,50,27,72,50,16,78,54,14,53,40,55,28,27,45,47,67,41,17,20,12,65,46,34,27,65,43,20,46,42,23,45,65,41,19,46,56,26,31,22,30,56,43,42,38,8,12,51,31,78,14,15,47,42,25,45,36,32,14,15,54,71,36,47,29,69,47,67,46,16,41,45,82,46,13,9,25,38,11,22,38,30,59,12,36,29,19,53,30,14,5,56,34,43,45,42,58,30
2017-03-01,27,30,0,7,24,37,42,34,35,29,63,59,35,71,15,49,63,37,48,55,4,16,65,49,36,5,16,62,89,57,48,60,71,42,35,8,38,26,27,66,30,63,52,39,33,23,48,15,46,44,17,44,37,57,36,72,6,75,13,32,39,42,31,14,19,87,9,42,62,19,34,50,40,58,16,64,34,38,6,56,41,80,31,60,26,9,54,29,72,50,32,54,44,66,61,36,29,33,18,46,31,26,25,37,18,51,53,78,58,2,5,29,37,28,54,64,76,8,4,53,26,20,9,57,21,53,43,82,23,49,10,78,14,60,35,35,71,38,4,36,60,85,50,19,62,37,50,28,79,54,20,71,56,16,65,46,57,30,28,31,53,63,34,19,25,12,69,46,34,28,62,41,21,50,41,31,56,65,44,22,55,52,28,32,18,35,59,42,46,41,10,13,58,35,78,15,16,46,46,24,48,37,32,18,15,50,66,37,49,32,70,46,42,47,17,43,50,79,44,26,10,24,46,13,24,33,24,62,12,39,28,24,54,34,15,5,66,37,39,41,32,71,28
2017-04-01,24,28,0,6,29,34,40,32,38,26,53,56,34,83,14,47,53,35,43,62,4,15,59,46,42,5,16,54,73,50,46,56,39,51,28,9,37,23,25,62,27,67,40,39,26,22,67,14,43,38,16,42,34,59,31,50,5,74,11,30,35,38,27,13,17,82,9,42,56,18,35,47,44,52,16,59,28,33,7,56,42,83,29,64,25,8,51,31,65,50,23,52,40,65,57,33,29,31,15,48,28,24,23,37,17,34,47,79,55,2,4,22,35,25,54,57,80,9,4,42,24,20,7,55,22,53,40,81,27,94,8,81,20,58,34,34,67,36,4,32,36,69,51,17,64,37,51,27,76,50,16,69,49,16,49,86,60,31,28,28,47,59,36,18,19,11,63,45,31,27,62,43,19,48,43,27,49,62,42,21,46,47,42,31,18,33,61,41,39,40,8,13,53,32,81,15,15,49,35,22,44,40,28,13,12,45,58,36,48,28,67,41,48,45,89,43,52,79,45,12,10,22,35,12,28,34,20,60,11,35,28,18,55,51,13,5,60,37,33,36,30,60,25
2017-05-01,20,23,38,5,22,33,37,36,38,27,58,57,33,36,13,48,58,38,47,50,5,16,53,43,47,4,14,53,80,52,43,59,39,46,25,8,35,22,27,63,27,63,41,40,30,23,46,15,42,48,16,45,33,59,34,51,5,64,12,29,35,46,31,13,18,84,9,41,56,17,32,47,41,50,15,61,29,40,8,54,43,84,31,62,26,8,49,28,68,49,25,51,42,65,62,35,32,33,15,42,28,24,23,41,17,33,45,80,54,2,4,24,36,24,52,58,78,9,3,45,25,22,6,54,21,51,39,81,26,65,8,78,15,60,40,34,75,36,4,34,37,74,51,17,63,36,49,27,74,46,16,67,51,16,65,100,59,41,28,28,45,57,42,19,19,11,61,46,31,30,59,44,20,48,47,25,49,64,43,25,45,50,27,32,19,42,54,58,40,39,8,12,51,33,78,15,16,45,35,23,42,41,27,15,11,46,64,34,47,27,64,44,44,46,17,42,50,82,45,12,9,25,35,12,23,31,20,59,12,36,27,18,53,33,23,6,64,39,33,33,26,67,25
2017-06-01,13,21,0,5,30,30,37,34,17,20,53,46,33,35,12,43,53,33,52,48,4,15,39,50,33,2,13,56,85,52,45,58,21,38,30,8,35,27,28,58,33,60,43,40,59,23,46,22,43,48,16,40,34,57,32,50,6,68,14,31,34,51,35,14,15,83,19,43,57,15,32,61,38,52,18,59,29,32,9,53,44,83,31,60,24,7,49,26,66,51,35,46,44,58,65,35,32,31,13,51,33,25,19,40,18,34,47,76,52,2,5,28,34,27,52,81,70,10,3,47,24,22,8,58,21,50,42,83,23,53,10,74,20,49,46,37,82,36,3,64,38,75,88,16,67,36,56,30,80,46,16,68,69,21,50,28,55,38,28,32,46,59,37,19,18,13,66,41,32,32,61,86,22,52,40,30,55,64,45,44,100,50,30,26,27,63,53,54,45,37,8,17,52,30,78,17,17,44,28,27,32,41,39,14,12,51,61,47,48,23,62,42,45,47,19,43,48,80,44,17,12,29,44,12,22,30,19,60,11,33,23,22,56,41,14,6,65,33,35,33,25,66,27
2017-07-01,12,19,0,3,22,30,35,30,13,16,55,44,31,33,9,43,55,32,45,61,7,11,28,28,27,1,11,56,81,51,45,54,20,44,28,7,36,28,25,60,24,59,42,46,26,24,46,14,45,37,16,41,38,64,35,48,5,65,12,35,36,53,26,12,18,84,10,44,63,11,34,49,42,48,14,55,32,28,10,49,46,81,30,73,24,7,45,27,81,57,27,50,42,59,61,33,46,29,13,44,30,25,16,42,17,32,48,75,61,2,4,27,38,27,53,71,80,8,3,44,28,21,5,79,22,50,40,85,24,63,8,78,18,53,37,38,75,35,3,33,36,75,50,17,63,39,53,30,79,58,14,70,54,14,48,35,83,38,27,29,45,63,28,19,17,11,65,40,32,30,59,45,22,54,43,27,54,67,51,28,59,47,25,25,24,37,59,40,40,39,8,13,57,26,83,14,19,45,26,22,32,40,35,13,11,46,64,36,51,23,66,44,40,49,14,43,48,85,48,13,10,29,38,13,23,31,18,58,11,28,22,18,55,32,15,6,64,33,34,36,22,60,32
2017-08-01,13,21,0,3,20,28,37,30,16,29,49,46,33,33,9,44,49,33,49,43,18,11,31,29,26,2,9,55,80,52,47,53,14,41,27,7,37,31,30,63,28,59,42,46,27,22,44,15,49,38,16,39,33,61,28,59,5,75,11,29,44,48,42,13,15,85,10,41,68,13,38,50,42,57,16,54,30,23,9,49,44,81,31,56,26,7,47,26,67,49,26,48,48,63,62,40,29,29,14,45,26,24,18,36,19,36,51,77,55,2,5,23,34,27,56,69,97,8,3,45,22,20,5,56,22,49,40,100,28,86,8,77,16,59,35,37,67,35,3,36,38,69,60,16,59,44,51,27,75,49,14,70,49,17,48,37,56,33,26,29,60,60,38,20,19,10,65,38,31,29,63,47,23,48,47,31,52,67,42,25,52,46,22,28,19,37,59,40,40,37,8,15,54,100,82,15,19,43,26,22,33,43,43,14,11,56,61,38,52,23,63,40,39,50,13,42,48,79,49,14,10,29,38,12,22,35,29,59,11,29,24,23,54,35,14,5,68,38,34,33,24,55,27
2017-09-01,17,20,0,4,22,29,38,31,21,26,48,56,31,34,11,46,48,36,55,48,24,15,52,45,34,3,12,55,73,55,44,56,21,40,25,8,36,28,27,87,31,68,49,44,29,34,44,15,59,45,16,39,32,59,30,68,5,67,12,32,51,42,33,62,18,84,16,41,88,14,30,49,41,60,15,65,33,30,7,74,44,79,30,52,100,8,56,28,71,47,30,43,44,57,69,35,29,38,13,57,28,24,21,35,18,37,54,76,51,3,4,27,35,28,53,67,86,8,3,46,24,20,7,55,22,47,49,85,22,100,13,72,15,79,38,34,72,33,3,66,42,88,50,15,56,38,49,28,80,51,15,71,81,14,53,36,56,35,26,31,100,66,39,19,18,11,63,40,31,28,60,42,21,49,45,35,61,64,48,24,47,49,24,26,17,47,55,43,40,37,9,18,51,33,83,23,22,43,25,22,33,42,33,28,13,100,70,53,49,25,59,43,39,47,15,43,54,77,48,16,11,27,39,12,24,37,26,66,11,31,27,24,53,38,19,5,63,47,35,35,21,61,27
2017-10-01,23,26,0,30,86,33,40,31,24,27,51,56,37,38,13,48,51,36,53,51,21,14,65,38,33,6,13,63,79,68,47,57,32,45,33,8,37,38,27,62,42,94,48,45,34,18,45,16,42,46,17,39,34,56,31,66,6,65,13,31,45,37,30,16,18,89,11,43,69,20,29,55,41,62,21,67,33,39,5,48,41,80,37,58,26,7,70,31,69,47,28,49,43,64,60,34,28,43,16,49,30,26,22,32,16,36,49,76,54,2,6,32,34,28,53,66,83,9,3,50,24,18,7,51,22,47,42,91,26,76,11,78,18,62,35,34,63,65,3,39,48,81,76,19,66,38,51,29,80,58,16,74,56,15,54,34,55,38,29,30,49,65,43,17,20,15,68,100,30,27,65,46,19,51,44,39,75,64,48,27,49,50,26,27,19,40,55,41,42,37,8,14,51,34,81,22,23,47,65,23,34,44,36,15,11,44,54,35,50,27,63,45,40,50,18,45,47,79,44,25,12,30,49,12,29,40,21,69,11,32,28,22,54,37,16,5,70,38,37,36,22,65,29
2017-11-01,23,25,18,17,44,31,45,31,25,25,53,57,38,37,13,46,53,35,52,57,7,15,64,43,31,9,14,70,79,63,44,56,24,46,21,10,37,29,29,61,30,60,48,42,27,20,47,15,44,40,17,40,35,58,33,51,6,74,13,30,39,35,36,15,18,92,10,48,61,18,29,48,42,53,14,61,32,34,5,47,37,78,41,59,21,7,48,35,66,55,30,52,40,70,65,36,29,29,18,52,32,24,21,30,17,33,45,78,68,2,5,41,35,28,53,63,82,10,4,52,24,20,9,53,22,54,42,90,36,66,9,79,15,60,35,39,74,46,10,34,34,77,45,18,63,41,49,27,68,53,18,73,52,15,52,37,56,29,29,31,47,64,41,18,18,16,62,45,32,28,71,40,18,47,50,25,72,65,51,21,50,53,26,29,27,34,59,58,40,37,10,12,51,32,80,15,14,46,28,23,36,32,40,15,12,50,58,40,53,27,65,45,51,52,13,43,48,81,47,12,10,67,35,13,99,32,21,65,11,31,26,19,53,55,14,5,79,39,34,35,35,57,100
2017-12-01,16,20,19,8,24,31,57,28,25,21,46,49,38,49,12,42,46,30,45,49,11,14,49,35,27,6,11,65,74,58,44,53,29,43,20,8,34,36,25,57,23,57,45,41,27,21,46,15,47,36,15,41,31,53,27,45,4,63,11,28,40,32,25,14,17,89,9,46,58,14,32,41,39,40,16,54,29,38,4,46,33,77,28,60,21,6,41,29,61,51,28,48,37,64,52,40,28,29,19,46,30,23,20,28,17,47,44,75,48,2,3,28,30,32,50,70,75,9,3,42,43,17,6,53,22,60,34,77,35,67,8,80,17,58,31,34,59,62,6,33,43,71,41,16,58,39,50,28,64,54,15,70,48,19,53,28,70,31,28,29,46,53,57,19,17,11,56,44,26,29,69,41,19,44,35,23,52,62,40,19,50,51,25,27,18,32,57,43,35,39,9,11,48,31,83,13,14,47,36,20,34,29,56,14,13,52,62,39,93,28,63,39,40,47,11,42,44,78,46,10,10,25,33,12,43,32,19,58,11,29,24,18,50,34,14,5,73,35,29,34,39,49,35
2018-01-01,16,25,0,6,25,34,53,42,27,24,51,56,44,76,11,46,51,35,50,51,5,16,52,36,31,4,11,65,86,58,53,60,22,39,21,8,35,33,27,62,23,59,49,43,25,28,47,16,58,39,16,53,34,59,33,51,6,73,11,30,42,41,28,13,16,94,10,44,83,16,29,44,39,47,18,59,33,33,7,55,42,77,30,62,24,6,48,29,72,57,30,53,39,59,61,35,32,33,19,61,27,25,21,34,20,37,50,78,56,3,5,26,34,32,54,72,81,11,3,47,26,19,6,63,23,54,40,83,45,61,9,78,16,64,33,34,76,54,4,35,57,76,52,18,61,39,65,26,76,54,18,100,52,15,50,31,56,34,32,30,44,72,41,18,19,13,63,45,30,34,75,46,21,48,41,24,51,67,44,23,59,51,24,29,18,32,72,41,42,40,9,11,60,33,85,14,15,45,31,46,36,37,36,19,15,64,76,45,52,27,68,47,44,52,14,44,47,82,51,14,10,24,38,13,26,39,20,100,10,32,26,19,54,100,13,4,83,40,34,37,25,64,35
2018-02-01,31,24,19,53,71,34,41,32,34,26,72,57,46,90,13,50,72,37,45,63,5,14,61,37,42,6,13,63,84,59,50,62,44,42,23,8,36,32,25,68,23,63,44,43,26,26,46,16,53,47,16,47,37,63,36,49,7,73,12,29,38,40,29,13,16,88,10,47,78,17,28,40,41,54,20,59,31,42,6,51,40,79,32,64,21,10,44,29,69,52,32,55,43,65,61,38,32,32,16,42,30,25,30,33,20,38,55,81,59,2,5,23,37,28,56,76,76,8,3,50,27,21,6,56,22,70,49,84,33,65,11,84,16,61,46,33,79,46,3,48,44,75,54,18,63,35,69,27,74,50,21,77,54,14,54,27,60,38,32,33,44,66,55,19,21,12,67,45,32,35,72,42,20,47,45,24,49,65,46,22,51,52,31,31,19,35,65,38,47,39,9,12,57,36,77,18,18,45,31,52,40,38,40,17,12,57,70,42,49,28,67,48,43,55,32,54,48,79,47,13,11,74,39,13,24,51,23,80,11,32,30,18,59,42,13,5,91,34,43,43,26,59,35
2018-03-01,25,21,17,46,35,34,44,32,33,26,52,56,41,70,13,46,52,37,47,57,5,13,60,36,41,6,13,64,78,53,49,57,34,50,24,9,37,28,26,66,35,61,47,41,28,25,46,25,51,40,17,46,37,66,34,56,5,69,14,29,37,41,40,13,19,86,10,43,70,18,29,46,43,58,31,59,30,36,7,52,42,75,31,66,22,8,43,31,74,53,32,59,46,66,57,34,31,32,17,47,32,25,24,35,20,33,48,80,57,2,5,23,35,28,52,64,81,8,3,54,27,23,7,56,23,58,40,80,33,54,12,79,17,60,36,34,77,43,3,39,42,78,53,18,63,38,55,27,75,56,16,76,54,15,55,27,68,36,32,31,45,61,46,21,22,11,64,52,32,27,71,43,20,49,42,25,58,62,47,28,56,55,36,32,18,34,72,42,44,40,10,15,60,49,80,16,15,45,35,26,35,42,47,17,13,58,66,44,51,28,67,46,40,50,28,46,50,78,46,12,11,26,37,14,25,32,20,73,11,30,26,21,52,41,14,6,79,38,37,44,28,61,33
2018-04-01,22,23,0,20,33,34,43,31,39,27,51,56,39,85,14,49,51,35,44,61,5,13,60,38,43,6,14,59,80,53,49,59,33,100,23,10,37,22,26,64,29,71,41,38,64,25,74,14,47,37,17,44,34,72,33,52,5,69,11,29,35,42,26,13,18,79,11,42,59,17,30,49,42,53,16,58,30,35,7,51,45,74,30,64,22,7,46,29,70,50,25,51,41,68,65,33,29,28,14,43,29,23,24,36,18,32,52,81,59,2,4,23,37,25,51,59,77,9,3,45,29,21,6,54,23,56,39,79,32,54,9,79,16,55,36,34,68,39,3,35,38,77,45,17,62,38,55,25,78,49,16,71,50,15,46,34,64,39,31,30,41,60,47,19,20,10,100,46,29,25,92,42,20,48,39,27,55,62,44,25,49,48,35,31,18,33,61,46,38,40,9,13,55,47,82,14,16,42,30,22,37,39,27,14,10,49,62,46,51,26,65,77,41,48,79,44,48,77,44,12,10,24,36,13,28,34,22,68,10,29,27,18,50,42,16,5,82,37,31,35,26,57,27
2018-05-01,20,23,18,15,39,45,45,33,38,28,53,56,37,36,13,48,53,37,48,54,7,13,55,37,52,5,12,53,78,53,44,57,27,94,26,8,42,21,25,68,34,73,43,43,33,23,45,15,48,43,19,41,35,71,32,51,6,80,14,30,38,46,28,13,20,80,11,41,55,22,29,48,41,60,23,69,29,41,8,62,48,74,35,63,20,8,47,27,67,44,31,50,52,68,59,34,31,29,13,43,30,25,25,39,17,33,50,78,58,3,5,23,36,26,53,61,76,16,3,50,43,23,6,52,21,55,40,74,30,51,10,80,17,52,42,36,71,36,4,45,44,78,49,17,61,43,55,28,78,49,16,68,52,16,56,47,63,42,31,33,44,62,53,21,20,10,81,44,33,29,75,43,22,50,40,26,65,61,46,28,48,52,29,34,17,37,57,47,39,37,10,15,53,33,81,16,18,43,29,22,36,42,28,12,10,49,59,36,50,26,67,53,45,53,17,44,46,74,44,11,10,28,36,16,25,34,22,67,13,31,25,19,52,53,14,5,100,37,34,34,23,58,27
2018-06-01,13,19,0,7,27,31,37,36,18,21,50,49,37,33,12,43,50,33,53,42,10,10,43,25,35,3,11,53,76,53,45,56,16,49,33,10,36,24,26,63,99,63,54,56,28,23,47,16,45,46,51,41,33,71,30,49,6,66,43,28,34,53,26,13,17,82,11,44,54,18,30,48,38,89,17,56,69,35,28,46,44,75,75,64,21,7,46,49,67,47,63,62,52,74,61,35,43,28,14,42,64,25,19,41,17,30,100,75,55,2,5,23,37,72,53,67,66,39,2,53,28,24,7,53,26,52,40,79,32,75,13,80,18,50,41,34,70,35,3,39,46,79,70,17,58,38,50,26,83,46,16,70,90,14,55,25,62,45,100,31,46,59,48,20,22,10,84,46,100,31,65,45,23,100,36,29,100,66,88,100,61,50,100,30,18,35,53,100,43,35,100,100,56,30,85,17,19,40,28,22,42,81,31,13,11,49,62,41,49,25,65,46,100,98,12,43,49,73,44,12,10,32,36,100,25,33,21,64,11,26,22,96,52,49,14,5,73,33,34,34,26,60,28
2018-07-01,12,19,18,6,27,33,39,29,13,19,49,47,38,33,11,43,49,32,47,48,15,9,33,23,29,2,9,56,78,57,47,56,44,43,35,7,37,28,29,64,32,66,44,46,28,26,48,18,47,47,100,44,35,66,31,46,8,65,39,35,38,56,25,12,15,88,11,44,57,13,31,43,39,74,18,56,29,31,100,46,46,74,61,56,23,6,43,28,66,44,100,79,47,77,61,36,63,26,14,47,30,24,19,50,17,32,51,76,56,2,6,23,40,32,53,68,86,10,2,49,26,23,5,55,26,53,43,73,41,48,11,83,17,100,41,36,63,37,3,35,39,76,55,16,59,40,56,30,83,45,19,76,65,17,54,29,69,57,32,30,52,62,46,21,20,10,82,39,33,31,68,61,23,53,50,27,61,69,46,32,71,52,78,33,18,37,59,38,41,41,11,19,56,30,84,15,20,42,26,21,38,52,33,15,10,56,61,54,54,24,68,44,98,68,12,47,62,75,88,13,10,31,37,16,25,39,17,66,12,27,21,67,51,41,15,5,73,36,35,36,22,62,44
2018-08-01,18,22,17,6,31,30,38,29,14,19,48,52,41,33,11,44,48,34,48,55,100,10,33,29,29,3,9,60,83,59,49,54,22,46,31,7,36,32,25,68,29,65,44,45,28,23,55,18,49,39,17,39,42,71,31,52,5,69,11,29,40,48,27,14,14,88,9,44,60,14,40,45,41,53,17,60,28,33,11,48,46,73,32,54,23,6,43,28,68,48,45,57,49,73,69,32,29,26,14,44,26,25,17,38,19,30,50,76,61,2,4,22,34,29,52,74,100,10,2,50,24,22,5,55,22,51,48,74,31,48,10,80,24,97,37,34,71,35,3,37,37,73,49,17,60,41,57,30,84,49,18,76,50,13,48,33,66,46,29,29,54,63,59,24,19,10,64,40,31,30,73,52,25,47,48,28,56,69,44,29,51,52,22,30,18,38,48,47,40,38,8,13,58,32,81,15,21,44,25,23,34,39,33,11,12,54,68,38,54,23,64,45,44,52,16,47,80,75,47,13,10,32,40,13,28,44,23,70,11,25,22,18,51,78,14,6,80,39,32,33,29,60,45
2018-09-01,15,20,18,8,26,33,40,31,19,21,48,60,43,34,16,46,48,37,55,53,10,11,55,32,31,3,12,56,73,57,44,55,17,40,29,8,37,29,27,68,31,63,42,41,31,20,46,30,45,40,18,41,39,77,41,50,6,70,13,30,38,44,29,13,16,86,10,42,61,16,36,43,43,54,27,60,27,36,9,47,43,70,33,57,23,7,45,32,80,46,41,61,50,71,62,32,28,30,17,49,28,24,20,39,16,33,55,79,60,2,5,22,37,29,53,76,87,11,3,46,24,21,6,53,22,54,49,74,36,45,11,86,18,56,38,33,69,44,4,40,39,79,57,18,75,37,56,28,78,50,20,80,51,28,52,32,64,39,29,30,49,62,73,22,20,10,62,48,30,27,74,69,24,43,43,26,60,70,51,25,51,53,24,29,16,47,50,40,39,38,8,24,56,31,84,17,19,43,27,21,35,43,34,13,11,54,61,32,50,23,62,57,45,54,16,46,64,80,42,12,10,30,37,13,27,35,28,70,11,27,24,21,53,47,14,5,71,36,33,35,27,66,31
2018-10-01,23,26,0,9,32,34,53,29,24,23,53,59,46,39,17,48,53,36,50,52,7,15,66,50,33,7,14,61,83,72,51,59,24,38,22,8,35,28,27,63,31,67,44,40,32,19,49,18,43,41,17,39,49,96,48,56,6,67,15,29,37,35,31,12,18,83,13,43,64,18,42,50,42,50,31,66,29,43,7,48,40,65,39,58,23,7,45,30,70,45,31,51,45,80,61,32,27,33,17,53,30,24,21,34,16,32,48,82,55,2,5,30,34,28,51,70,93,8,3,46,26,19,6,51,21,49,44,74,32,39,10,88,20,59,38,33,77,39,5,43,39,83,54,17,66,38,50,28,84,48,21,68,56,19,55,28,76,32,29,33,51,64,75,23,20,10,57,47,31,31,78,52,31,53,46,27,58,61,48,24,58,54,23,33,17,35,55,63,37,36,8,19,54,35,80,16,15,44,26,21,37,39,36,12,10,47,58,33,61,24,63,58,41,49,12,48,84,77,43,13,10,50,38,13,31,36,25,70,11,26,26,19,51,47,13,5,63,34,31,34,32,66,38
2018-11-01,21,24,0,14,37,33,51,28,23,25,48,57,41,36,16,45,48,33,51,56,80,15,64,50,32,7,12,64,79,68,45,57,29,41,24,9,34,31,27,65,31,61,48,39,32,20,49,19,44,40,17,39,37,78,37,48,6,67,13,29,37,33,28,13,16,86,13,47,62,18,37,44,41,47,19,66,30,39,7,51,35,66,30,56,22,7,48,28,65,48,32,57,43,72,60,37,27,40,18,68,30,25,21,29,17,35,45,77,63,2,5,27,34,30,53,65,82,9,3,52,27,18,6,50,21,58,46,72,28,39,12,98,16,66,38,32,74,38,3,42,36,77,46,19,65,36,53,27,70,55,19,71,55,13,51,30,58,31,30,34,59,63,57,20,20,14,52,44,31,29,76,48,21,42,41,27,56,62,46,21,50,54,23,30,18,34,57,45,40,38,8,13,50,33,77,15,14,41,27,22,35,31,35,13,10,50,60,35,57,24,65,50,41,48,11,46,50,79,45,11,12,36,34,13,100,39,19,72,16,26,31,23,53,44,13,4,59,35,33,37,46,64,34
2018-12-01,16,19,0,9,23,29,43,26,21,21,48,52,41,39,22,43,48,30,45,52,8,12,52,42,30,4,12,61,77,60,46,54,19,42,21,7,37,33,22,55,23,59,57,40,27,23,50,19,47,35,17,41,33,79,29,43,4,58,10,27,35,32,24,13,17,85,9,44,59,16,37,38,41,40,14,62,27,37,4,47,31,66,28,63,21,6,37,28,57,44,23,52,39,74,52,35,29,29,19,47,29,23,21,27,16,35,40,75,55,2,4,19,33,31,48,72,76,8,3,42,24,17,5,51,20,62,41,67,44,39,13,88,19,56,31,33,64,36,3,36,33,74,41,18,62,40,54,27,62,75,19,77,49,23,51,26,61,30,41,31,54,54,43,21,18,11,54,42,28,28,78,47,20,39,61,22,46,64,42,18,54,53,22,30,17,32,65,40,34,42,8,12,51,31,77,14,13,44,26,20,28,31,34,12,12,55,67,45,94,25,64,42,40,46,14,45,54,75,46,10,10,26,32,12,44,36,19,61,13,24,25,17,48,41,13,5,64,40,25,33,39,59,24
