date_time,date_time,year,month,month_year,term_year_bush,SP 500,Approving,Disapproving,Unsure,death penalty,drug policy,incarcer,gun control,shooting,abortion,pro life,arts,civil rights,racism,economy,stock,taxes,recession,debt,budget,education,college,student debt,air quality,global warming,carbon dioxide,climate change,greenhouse,campaign finance reform,privatization,health insurance,medicaid,medicare,social security,welfare,defense spending,war,albania,algeria,america,andorra,angola,antigua,argentina,armenia,australia,austria,azerbaijan,bahamas,bahrain,bangladesh,barbados,belarus,belgium,belize,benin,bhutan,bissau,bolivia,bosnia,botswana,brazil,british,brunei,bulgaria,burkina,burma,burundi,cambodia,cameroon,canada,cape verde,central african republic,chad,chile,china,colombia,comoros,congo,costa rica,country debt,croatia,cuba,cyprus,czech,denmark,djibouti,dominica,east timor,ecuador,egypt,el salvador,emirate,england,eritrea,estonia,ethiopia,fiji,finland,france,gabon,gambia,georgia,germany,ghana,great britain,greece,grenada,grenadines,guatemala,guinea,guyana,haiti,herzegovina,honduras,hungary,iceland,in usa,india,indonesia,iran,iraq,ireland,israel,italy,ivory coast,jamaica,japan,jordan,kazakhstan,kenya,kiribati,korea,kosovo,kuwait,kyrgyzstan,laos,latvia,lebanon,lesotho,liberia,libya,liechtenstein,lithuania,luxembourg,macedonia,madagascar,malawi,malaysia,maldives,mali,malta,marshall,mauritania,mauritius,mexico,micronesia,moldova,monaco,mongolia,montenegro,morocco,mozambique,myanmar,namibia,nauru,nepal,netherlands,new zealand,nicaragua,niger,nigeria,norway,oman,pakistan,palau,panama,papua,paraguay,peru,philippines,poland,portugal,qatar,romania,russia,rwanda,samoa,san marino,sao tome,saudi arabia,scotland,scottish,senegal,serbia,seychelles,sierra leone,singapore,slovakia,slovenia,solomon,somalia,south africa,south sudan,spain,sri lanka,st. kitts,st. lucia,st kitts,st lucia,saint kitts,santa lucia,sudan,suriname,swaziland,sweden,switzerland,syria,taiwan,tajikistan,tanzania,thailand,tobago,togo,tonga,trinidad,tunisia,turkey,turkmenistan,tuvalu,uganda,ukraine,united kingdom,united states,uruguay,usa,uzbekistan,vanuatu,vatican,venezuela,vietnam,wales,welsh,yemen,zambia,zimbabwe,alabama,alaska,arizona,arkansas,california,colorado,connecticut,delaware,district of columbia,florida,hawaii,idaho,illinois,indiana,iowa,kansas,kentucky,louisiana,maine,maryland,massachusetts,michigan,minnesota,mississippi,missouri,montana,nebraska,nevada,new hampshire,new jersey,new mexico,new york,north carolina,north dakota,ohio,oklahoma,oregon,pennsylvania,rhode island,south carolina,south dakota,tennessee,texas,utah,vermont,virginia,washington,west virginia,wisconsin,wyoming
2004-07-01,2004-07-01,2004,7,2004-07,3,1101.719971,,,,31.0,61.0,0.0,10.0,17.0,45.0,39.0,86.0,34.0,21.0,58.0,25.0,35.0,6.0,56.0,100.0,79.0,83.0,24.0,9.0,15.0,42.0,14.0,34.0,35.0,73.0,95.0,62.0,61.0,74.0,74.0,47.0,50.0,19.0,10.0,63.0,58.0,21.0,79.0,35.0,36.0,75.0,93.0,21.0,31.0,35.0,6.0,73.0,57.0,33.0,64.0,31.0,26.0,35.0,86.0,11.0,87.0,21.0,100.0,34.0,100.0,25.0,19.0,15.0,70.0,13.0,94.0,23.0,23.0,68.0,51.0,53.0,45.0,30.0,56.0,31.0,8.0,15.0,78.0,93.0,90.0,53.0,64.0,24.0,35.0,49.0,37.0,67.0,90.0,61.0,66.0,79.0,52.0,81.0,76.0,97.0,28.0,23.0,95.0,50.0,13.0,60.0,86.0,26.0,52.0,39.0,84.0,54.0,2.0,6.0,18.0,66.0,18.0,62.0,41.0,23.0,13.0,26.0,88.0,42.0,39.0,7.0,65.0,27.0,44.0,37.0,47.0,41.0,24.0,14.0,56.0,17.0,62.0,81.0,28.0,64.0,31.0,7.0,62.0,73.0,93.0,55.0,14.0,53.0,25.0,55.0,19.0,99.0,80.0,22.0,81.0,61.0,38.0,48.0,36.0,70.0,39.0,30.0,51.0,14.0,71.0,30.0,11.0,33.0,33.0,63.0,35.0,17.0,47.0,35.0,26.0,45.0,34.0,18.0,20.0,99.0,48.0,71.0,41.0,12.0,86.0,24.0,21.0,23.0,53.0,92.0,34.0,92.0,87.0,10.0,14.0,68.0,48.0,80.0,28.0,36.0,68.0,32.0,27.0,4.0,78.0,20.0,89.0,70.0,84.0,63.0,38.0,29.0,58.0,59.0,42.0,77.0,91.0,7.0,78.0,55.0,62.0,60.0,22.0,12.0,44.0,34.0,27.0,27.0,30.0,54.0,43.0,17.0,82.0,78.0,18.0,80.0,59.0,28.0,9.0,44.0,61.0,68.0,82.0,20.0,31.0,22.0,79.0,99.0,90.0,91.0,97.0,100.0,56.0,100.0,78.0,88.0,83.0,96.0,97.0,56.0,53.0,94.0,74.0,46.0,100.0,100.0,94.0,100.0,98.0,58.0,97.0,36.0,89.0,72.0,74.0,100.0,98.0,97.0,100.0,89.0,95.0,73.0,100.0,97.0,100.0,95.0,96.0,95.0,95.0,98.0,90.0,74.0,95.0,88.0,100.0,100.0
2004-07-08,2004-07-08,2004,7,2004-07,3,,47.0,49.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-19,2004-07-19,2004,7,2004-07,3,,48.0,47.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-30,2004-07-30,2004,7,2004-07,3,,46.0,49.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-01,2004-08-01,2004,8,2004-08,3,1104.23999,,,,27.0,72.0,100.0,7.0,18.0,45.0,35.0,88.0,35.0,23.0,64.0,25.0,36.0,7.0,52.0,84.0,82.0,98.0,30.0,8.0,13.0,37.0,15.0,35.0,32.0,56.0,96.0,72.0,57.0,82.0,81.0,96.0,55.0,15.0,9.0,52.0,70.0,22.0,90.0,37.0,36.0,82.0,82.0,24.0,32.0,32.0,6.0,67.0,74.0,36.0,77.0,27.0,36.0,27.0,90.0,10.0,76.0,23.0,86.0,36.0,82.0,24.0,18.0,17.0,100.0,11.0,91.0,36.0,0.0,64.0,58.0,57.0,52.0,22.0,57.0,32.0,15.0,13.0,90.0,82.0,88.0,56.0,82.0,34.0,45.0,43.0,41.0,69.0,78.0,62.0,98.0,76.0,53.0,84.0,84.0,54.0,31.0,22.0,97.0,49.0,13.0,69.0,100.0,26.0,66.0,41.0,92.0,51.0,2.0,5.0,21.0,71.0,17.0,63.0,42.0,24.0,14.0,25.0,84.0,43.0,38.0,6.0,70.0,27.0,45.0,45.0,43.0,60.0,26.0,11.0,55.0,24.0,60.0,73.0,27.0,55.0,28.0,6.0,83.0,100.0,84.0,68.0,13.0,54.0,24.0,55.0,18.0,86.0,87.0,42.0,78.0,64.0,35.0,39.0,38.0,71.0,42.0,29.0,34.0,14.0,76.0,84.0,12.0,31.0,36.0,58.0,38.0,18.0,47.0,35.0,28.0,39.0,35.0,26.0,35.0,92.0,51.0,72.0,29.0,13.0,84.0,27.0,19.0,27.0,39.0,90.0,29.0,91.0,86.0,8.0,16.0,69.0,40.0,81.0,29.0,33.0,68.0,26.0,30.0,3.0,73.0,19.0,71.0,64.0,43.0,70.0,91.0,27.0,55.0,69.0,43.0,77.0,83.0,6.0,84.0,68.0,64.0,62.0,28.0,9.0,44.0,36.0,28.0,26.0,64.0,46.0,39.0,16.0,74.0,77.0,16.0,88.0,46.0,46.0,10.0,47.0,66.0,68.0,77.0,27.0,37.0,24.0,80.0,95.0,92.0,96.0,100.0,99.0,56.0,94.0,85.0,99.0,82.0,96.0,96.0,58.0,56.0,95.0,74.0,48.0,96.0,99.0,97.0,100.0,100.0,61.0,99.0,36.0,98.0,68.0,71.0,100.0,97.0,95.0,96.0,89.0,95.0,73.0,100.0,95.0,96.0,97.0,92.0,95.0,99.0,97.0,99.0,72.0,96.0,88.0,96.0,87.0
2004-08-09,2004-08-09,2004,8,2004-08,3,,51.0,45.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-23,2004-08-23,2004,8,2004-08,3,,49.0,46.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-01,2004-09-01,2004,9,2004-09,3,1114.579956,,,,51.0,53.0,0.0,23.0,16.0,64.0,46.0,90.0,47.0,33.0,84.0,24.0,36.0,7.0,55.0,78.0,91.0,95.0,22.0,7.0,29.0,79.0,18.0,41.0,43.0,63.0,90.0,62.0,62.0,73.0,88.0,40.0,75.0,20.0,11.0,55.0,70.0,23.0,91.0,35.0,41.0,73.0,86.0,26.0,43.0,31.0,5.0,83.0,53.0,37.0,65.0,35.0,36.0,26.0,86.0,11.0,70.0,21.0,86.0,59.0,70.0,27.0,18.0,19.0,68.0,12.0,89.0,46.0,12.0,58.0,57.0,57.0,50.0,22.0,67.0,30.0,63.0,9.0,100.0,78.0,86.0,52.0,76.0,42.0,47.0,45.0,51.0,73.0,68.0,64.0,66.0,95.0,54.0,77.0,87.0,55.0,30.0,24.0,96.0,50.0,12.0,82.0,74.0,100.0,100.0,44.0,82.0,51.0,5.0,6.0,22.0,65.0,17.0,63.0,39.0,24.0,14.0,39.0,85.0,43.0,37.0,8.0,100.0,27.0,44.0,50.0,45.0,52.0,27.0,15.0,52.0,19.0,66.0,68.0,27.0,72.0,37.0,7.0,78.0,67.0,89.0,64.0,16.0,59.0,24.0,55.0,20.0,76.0,89.0,26.0,76.0,75.0,43.0,50.0,36.0,68.0,30.0,30.0,45.0,12.0,64.0,59.0,13.0,31.0,33.0,71.0,45.0,17.0,38.0,34.0,25.0,39.0,38.0,21.0,21.0,89.0,47.0,74.0,27.0,15.0,79.0,39.0,28.0,21.0,38.0,65.0,31.0,83.0,86.0,9.0,13.0,60.0,45.0,76.0,28.0,26.0,69.0,33.0,29.0,3.0,77.0,18.0,54.0,75.0,53.0,75.0,46.0,26.0,59.0,59.0,79.0,75.0,80.0,7.0,76.0,60.0,68.0,60.0,33.0,12.0,33.0,42.0,23.0,25.0,39.0,42.0,42.0,15.0,80.0,92.0,16.0,79.0,45.0,79.0,8.0,42.0,66.0,65.0,75.0,27.0,32.0,28.0,97.0,85.0,88.0,93.0,93.0,93.0,54.0,93.0,81.0,100.0,83.0,86.0,92.0,53.0,54.0,91.0,70.0,51.0,82.0,93.0,90.0,95.0,92.0,66.0,93.0,34.0,90.0,65.0,64.0,84.0,94.0,94.0,86.0,88.0,92.0,71.0,88.0,94.0,92.0,89.0,88.0,100.0,95.0,94.0,87.0,69.0,92.0,90.0,90.0,81.0
2004-09-03,2004-09-03,2004,9,2004-09,3,,51.0,46.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-13,2004-09-13,2004,9,2004-09,3,,51.0,45.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-24,2004-09-24,2004,9,2004-09,3,,53.0,44.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-01,2004-10-01,2004,10,2004-10,3,1130.199951,49.0,48.0,1.0,75.0,67.0,0.0,38.0,16.0,95.0,54.0,89.0,61.0,47.0,93.0,25.0,41.0,9.0,58.0,72.0,89.0,95.0,21.0,7.0,31.0,91.0,19.0,44.0,61.0,67.0,87.0,73.0,59.0,72.0,91.0,50.0,87.0,18.0,11.0,60.0,82.0,27.0,84.0,34.0,36.0,73.0,80.0,31.0,26.0,31.0,5.0,74.0,74.0,34.0,62.0,34.0,31.0,31.0,86.0,11.0,92.0,23.0,85.0,31.0,66.0,27.0,20.0,20.0,83.0,12.0,85.0,26.0,20.0,68.0,58.0,57.0,50.0,17.0,72.0,32.0,18.0,7.0,87.0,63.0,78.0,51.0,82.0,29.0,43.0,53.0,57.0,78.0,69.0,61.0,58.0,79.0,64.0,75.0,83.0,52.0,36.0,23.0,91.0,50.0,13.0,73.0,58.0,24.0,54.0,41.0,82.0,57.0,3.0,5.0,22.0,66.0,17.0,62.0,37.0,23.0,14.0,37.0,77.0,43.0,34.0,8.0,63.0,27.0,43.0,47.0,47.0,42.0,25.0,15.0,53.0,23.0,69.0,64.0,28.0,57.0,38.0,7.0,84.0,65.0,94.0,61.0,16.0,53.0,23.0,47.0,18.0,72.0,90.0,33.0,73.0,69.0,20.0,49.0,30.0,79.0,31.0,32.0,41.0,17.0,72.0,53.0,10.0,32.0,32.0,70.0,43.0,17.0,39.0,39.0,23.0,38.0,34.0,18.0,22.0,86.0,43.0,75.0,25.0,14.0,81.0,28.0,32.0,22.0,35.0,81.0,35.0,81.0,84.0,9.0,12.0,56.0,48.0,72.0,25.0,25.0,75.0,41.0,28.0,3.0,69.0,18.0,54.0,61.0,54.0,57.0,52.0,33.0,57.0,70.0,49.0,76.0,77.0,7.0,76.0,61.0,62.0,60.0,26.0,10.0,36.0,47.0,20.0,29.0,55.0,43.0,43.0,15.0,80.0,91.0,20.0,78.0,48.0,67.0,10.0,49.0,67.0,63.0,75.0,21.0,36.0,26.0,77.0,86.0,89.0,87.0,87.0,89.0,52.0,88.0,91.0,78.0,80.0,77.0,91.0,52.0,56.0,91.0,71.0,47.0,70.0,89.0,84.0,91.0,89.0,58.0,93.0,33.0,90.0,67.0,60.0,80.0,93.0,96.0,87.0,92.0,95.0,72.0,83.0,95.0,79.0,86.0,82.0,95.0,92.0,89.0,84.0,68.0,90.0,85.0,85.0,77.0
2004-10-09,2004-10-09,2004,10,2004-10,3,,47.0,48.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-11,2004-10-11,2004,10,2004-10,3,,48.0,48.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-14,2004-10-14,2004,10,2004-10,3,,51.0,46.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-22,2004-10-22,2004,10,2004-10,3,,50.0,46.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-29,2004-10-29,2004,10,2004-10,3,,47.0,47.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-01,2004-11-01,2004,11,2004-11,3,1173.819946,,,,100.0,100.0,0.0,35.0,21.0,100.0,56.0,86.0,64.0,55.0,91.0,27.0,37.0,9.0,59.0,70.0,86.0,94.0,34.0,7.0,39.0,84.0,27.0,43.0,66.0,71.0,79.0,62.0,51.0,72.0,86.0,75.0,82.0,18.0,11.0,55.0,98.0,23.0,78.0,35.0,44.0,70.0,83.0,22.0,28.0,30.0,5.0,70.0,51.0,33.0,74.0,34.0,28.0,24.0,79.0,11.0,89.0,23.0,82.0,31.0,65.0,38.0,23.0,20.0,78.0,12.0,90.0,25.0,20.0,64.0,59.0,58.0,47.0,21.0,78.0,34.0,22.0,6.0,88.0,59.0,77.0,53.0,86.0,43.0,45.0,50.0,52.0,64.0,100.0,61.0,71.0,71.0,62.0,68.0,85.0,53.0,36.0,27.0,85.0,50.0,13.0,77.0,54.0,24.0,75.0,36.0,82.0,51.0,3.0,4.0,22.0,62.0,22.0,67.0,34.0,20.0,14.0,33.0,80.0,46.0,32.0,46.0,65.0,26.0,44.0,43.0,50.0,40.0,23.0,14.0,52.0,22.0,74.0,71.0,25.0,76.0,45.0,7.0,62.0,71.0,89.0,90.0,16.0,56.0,20.0,44.0,19.0,64.0,85.0,27.0,74.0,69.0,34.0,49.0,30.0,66.0,26.0,31.0,48.0,15.0,66.0,70.0,10.0,31.0,32.0,69.0,48.0,16.0,38.0,40.0,22.0,39.0,32.0,21.0,19.0,91.0,40.0,71.0,24.0,13.0,88.0,30.0,37.0,19.0,33.0,73.0,30.0,79.0,85.0,10.0,13.0,54.0,52.0,69.0,25.0,23.0,76.0,41.0,29.0,3.0,67.0,17.0,74.0,58.0,58.0,66.0,67.0,37.0,52.0,71.0,46.0,76.0,79.0,6.0,71.0,54.0,69.0,60.0,24.0,12.0,34.0,37.0,18.0,82.0,40.0,36.0,46.0,29.0,81.0,96.0,19.0,85.0,40.0,58.0,9.0,53.0,62.0,59.0,79.0,25.0,45.0,27.0,73.0,86.0,81.0,80.0,84.0,84.0,48.0,81.0,87.0,73.0,77.0,74.0,86.0,51.0,53.0,85.0,66.0,43.0,66.0,81.0,80.0,87.0,83.0,58.0,82.0,33.0,81.0,66.0,55.0,76.0,91.0,95.0,79.0,87.0,98.0,67.0,79.0,82.0,77.0,83.0,83.0,83.0,86.0,89.0,80.0,61.0,86.0,77.0,82.0,82.0
2004-11-07,2004-11-07,2004,11,2004-11,3,,53.0,44.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-01,2004-12-01,2004,12,2004-12,3,1211.920044,,,,82.0,63.0,0.0,22.0,22.0,64.0,49.0,80.0,60.0,42.0,72.0,28.0,37.0,8.0,49.0,67.0,69.0,80.0,17.0,6.0,30.0,60.0,20.0,39.0,53.0,66.0,72.0,58.0,49.0,71.0,78.0,84.0,72.0,17.0,11.0,48.0,91.0,21.0,62.0,30.0,36.0,61.0,87.0,20.0,30.0,35.0,6.0,65.0,55.0,30.0,72.0,32.0,35.0,33.0,64.0,9.0,66.0,22.0,71.0,34.0,60.0,26.0,23.0,15.0,81.0,13.0,85.0,23.0,7.0,67.0,45.0,56.0,32.0,15.0,75.0,29.0,23.0,6.0,82.0,50.0,77.0,46.0,79.0,39.0,31.0,40.0,50.0,60.0,64.0,52.0,63.0,66.0,65.0,69.0,83.0,52.0,36.0,26.0,76.0,46.0,13.0,66.0,47.0,21.0,81.0,30.0,75.0,48.0,2.0,4.0,18.0,56.0,19.0,56.0,40.0,32.0,14.0,25.0,69.0,40.0,29.0,12.0,59.0,25.0,46.0,35.0,45.0,27.0,22.0,12.0,59.0,21.0,70.0,61.0,25.0,52.0,36.0,7.0,58.0,60.0,84.0,66.0,16.0,49.0,25.0,100.0,21.0,60.0,90.0,25.0,80.0,60.0,28.0,43.0,29.0,60.0,25.0,31.0,38.0,18.0,60.0,78.0,10.0,28.0,28.0,51.0,38.0,14.0,39.0,40.0,24.0,54.0,28.0,20.0,15.0,80.0,38.0,69.0,22.0,15.0,83.0,28.0,47.0,17.0,35.0,59.0,30.0,68.0,69.0,10.0,12.0,98.0,50.0,74.0,25.0,22.0,76.0,43.0,23.0,3.0,59.0,51.0,61.0,69.0,46.0,61.0,35.0,62.0,43.0,82.0,35.0,79.0,77.0,6.0,69.0,62.0,66.0,100.0,21.0,11.0,38.0,35.0,18.0,40.0,40.0,43.0,44.0,29.0,71.0,80.0,17.0,72.0,44.0,69.0,9.0,36.0,57.0,48.0,68.0,23.0,33.0,24.0,68.0,84.0,80.0,79.0,80.0,82.0,47.0,77.0,70.0,72.0,76.0,76.0,81.0,48.0,45.0,83.0,67.0,41.0,66.0,80.0,75.0,81.0,79.0,52.0,79.0,35.0,76.0,66.0,51.0,75.0,83.0,89.0,72.0,77.0,85.0,63.0,81.0,78.0,69.0,74.0,68.0,76.0,81.0,86.0,87.0,59.0,84.0,73.0,78.0,77.0
2004-12-05,2004-12-05,2004,12,2004-12,3,,52.0,44.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-17,2004-12-17,2004,12,2004-12,3,,49.0,46.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
