Date,date_time,year,month,month_year,term_year_bush,death penalty,drug policy,incarcer,gun control,shooting,abortion,pro life,arts,civil rights,racism,economy,stock,taxes,recession,debt,budget,education,college,student debt,air quality,global warming,carbon dioxide,climate change,greenhouse,campaign finance reform,privatization,health insurance,medicaid,medicare,social security,welfare,defense spending,war,afghanistan,albania,algeria,america,andorra,angola,antigua,argentina,armenia,australia,austria,azerbaijan,bahamas,bahrain,bangladesh,barbados,belarus,belgium,belize,benin,bhutan,bissau,bolivia,bosnia,botswana,brazil,british,brunei,bulgaria,burkina,burma,burundi,cambodia,cameroon,canada,cape verde,central african republic,chad,chile,china,colombia,comoros,congo,costa rica,country debt,croatia,cuba,cyprus,czech,denmark,djibouti,dominica,east timor,ecuador,egypt,el salvador,emirate,england,eritrea,estonia,ethiopia,fiji,finland,france,gabon,gambia,georgia,germany,ghana,great britain,greece,grenada,grenadines,guatemala,guinea,guyana,haiti,herzegovina,honduras,hungary,iceland,in usa,india,indonesia,iran,iraq,ireland,israel,italy,ivory coast,jamaica,japan,jordan,kazakhstan,kenya,kiribati,korea,kosovo,kuwait,kyrgyzstan,laos,latvia,lebanon,lesotho,liberia,libya,liechtenstein,lithuania,luxembourg,macedonia,madagascar,malawi,malaysia,maldives,mali,malta,marshall,mauritania,mauritius,mexico,micronesia,moldova,monaco,mongolia,montenegro,morocco,mozambique,myanmar,namibia,nauru,nepal,netherlands,new zealand,nicaragua,niger,nigeria,norway,oman,pakistan,palau,panama,papua,paraguay,peru,philippines,poland,portugal,qatar,romania,russia,rwanda,samoa,san marino,sao tome,saudi arabia,scotland,scottish,senegal,serbia,seychelles,sierra leone,singapore,slovakia,slovenia,solomon,somalia,south africa,south sudan,spain,sri lanka,st. kitts,st. lucia,st kitts,st lucia,saint kitts,santa lucia,sudan,suriname,swaziland,sweden,switzerland,syria,taiwan,tajikistan,tanzania,thailand,tobago,togo,tonga,trinidad,tunisia,turkey,turkmenistan,tuvalu,uganda,ukraine,united kingdom,united states,uruguay,usa,uzbekistan,vanuatu,vatican,venezuela,vietnam,wales,welsh,yemen,zambia,zimbabwe,alabama,alaska,arizona,arkansas,california,colorado,connecticut,delaware,district of columbia,florida,hawaii,idaho,illinois,indiana,iowa,kansas,kentucky,louisiana,maine,maryland,massachusetts,michigan,minnesota,mississippi,missouri,montana,nebraska,nevada,new hampshire,new jersey,new mexico,new york,north carolina,north dakota,ohio,oklahoma,oregon,pennsylvania,rhode island,south carolina,south dakota,tennessee,texas,utah,vermont,virginia,washington,west virginia,wisconsin,wyoming
2018-01-01,2018-01-01,2018,1,2018-01,17,15,24,0,6,25,34,53,40,27,25,58,44,77,11,45,52,35,50,54,5,16,51,35,31,5,9,64,86,58,54,59,20,40,20,22,8,34,34,27,62,23,60,48,42,24,28,46,15,62,38,16,49,34,58,31,51,6,66,11,30,42,42,27,13,16,93,11,43,87,17,29,44,39,46,18,60,33,33,6,55,42,78,30,64,24,6,48,29,71,57,30,53,39,59,61,35,32,33,19,61,27,25,21,33,20,39,50,78,56,3,5,26,34,32,55,72,81,11,3,47,26,19,6,63,23,54,40,83,46,62,9,78,16,63,32,33,72,54,4,35,57,76,51,18,61,39,67,26,75,53,19,100,51,15,50,30,53,34,33,30,44,70,36,18,19,13,63,44,30,34,76,46,22,48,41,23,52,66,43,25,58,51,24,29,18,31,74,42,43,39,9,12,61,32,85,14,15,45,31,47,35,37,35,18,16,66,78,48,53,28,67,49,44,51,14,44,43,83,51,14,10,24,38,13,26,39,20,100,10,31,27,19,54,100,13,4,85,38,34,37,26,64,35,100,60,36,64,38,46,13,46,15,49,61,61,34,39,35,50,45,28,54,28,23,47,36,33,58,27,49,34,17,25,38,34,32,42,67,44,43,25,26,42,35,57,49,61,26,26,35,36,29,56
2018-02-01,2018-02-01,2018,2,2018-02,17,30,25,0,56,71,34,43,31,34,26,59,47,91,13,49,72,37,46,63,5,15,61,37,43,7,12,62,82,58,51,62,33,43,20,23,8,35,34,25,67,24,62,45,41,28,25,45,16,57,47,17,42,38,62,35,50,7,66,11,28,37,40,28,13,16,86,11,45,77,19,28,40,41,54,20,60,31,42,6,51,40,80,32,66,22,10,44,29,69,53,32,55,43,66,62,38,32,32,17,43,30,25,30,33,20,38,55,82,59,2,5,24,38,28,56,76,77,8,3,50,27,21,6,56,22,70,49,86,34,66,11,84,16,61,43,33,77,46,3,48,44,75,54,17,61,34,71,27,74,50,21,76,54,14,53,28,56,37,32,32,45,65,48,19,20,12,66,46,32,36,73,41,21,48,45,24,49,66,45,24,52,53,31,30,20,35,67,39,47,39,9,12,55,36,77,18,17,45,32,53,40,38,40,16,13,61,72,48,51,29,67,51,46,55,31,54,48,80,47,14,11,76,39,13,24,51,23,81,11,32,32,18,59,42,13,5,92,32,44,43,27,60,35,54,49,36,67,34,47,13,45,16,63,47,61,36,40,38,48,41,29,53,29,22,43,27,33,58,27,51,34,16,23,38,32,32,38,71,39,43,25,26,42,37,52,50,64,25,25,35,39,31,55
2018-03-01,2018-03-01,2018,3,2018-03,17,25,25,3,48,35,34,45,30,33,27,58,40,70,13,45,52,36,47,58,5,14,60,36,41,6,14,64,80,55,50,57,30,50,20,24,9,36,30,27,67,35,61,48,41,29,25,45,24,55,40,17,43,38,65,34,56,5,66,14,29,36,41,40,13,19,84,11,43,75,22,29,47,43,58,31,59,30,36,7,52,41,75,31,68,22,8,43,31,71,53,32,59,46,66,57,34,31,32,17,46,31,25,24,35,20,34,48,80,57,2,5,23,36,28,53,64,81,8,3,55,27,24,7,56,23,58,40,82,35,54,12,79,17,58,35,33,74,43,3,39,42,79,53,18,62,37,56,27,76,54,17,78,54,16,54,28,64,37,31,30,45,62,43,21,22,11,63,51,32,27,72,42,21,50,43,25,59,62,47,29,56,55,37,31,18,33,74,43,45,39,10,15,63,50,80,16,15,46,36,26,34,43,46,15,13,61,66,50,51,30,67,47,41,49,27,48,48,79,47,13,11,26,37,14,25,32,20,74,11,30,27,21,52,42,14,6,81,36,37,44,28,61,33,57,49,39,68,35,47,14,48,17,49,46,62,39,41,36,58,49,29,55,36,23,55,28,36,57,27,48,36,16,25,40,34,34,40,71,42,45,37,32,44,41,56,55,68,26,28,36,46,31,59
2018-04-01,2018-04-01,2018,4,2018-04,17,21,25,0,20,32,35,42,29,39,28,58,39,86,14,48,52,35,46,60,5,14,59,38,44,6,12,59,81,54,49,58,30,100,19,24,10,37,22,26,64,29,71,42,38,66,25,73,14,50,37,17,41,34,71,31,53,5,65,12,28,34,41,26,13,18,77,11,42,62,19,30,50,42,53,16,59,30,34,7,51,44,74,30,67,22,7,46,29,69,50,25,51,41,68,65,33,29,28,14,43,29,23,24,36,18,30,52,82,59,2,4,24,38,25,50,59,77,9,3,45,29,21,6,54,23,56,39,78,32,54,9,79,16,54,35,32,68,39,3,35,38,77,45,17,62,38,55,25,78,48,16,72,50,14,45,34,60,39,31,30,42,58,43,19,19,10,100,46,29,25,92,42,21,49,39,28,56,61,44,27,48,49,36,31,18,32,63,47,39,40,9,12,56,47,82,14,16,42,30,22,36,41,27,13,11,52,62,50,52,27,64,79,41,47,78,45,47,77,45,12,10,26,37,13,28,34,22,70,10,28,28,19,50,42,16,5,82,35,31,35,27,57,27,53,47,37,64,35,49,13,47,15,43,46,62,35,41,34,51,45,28,54,29,22,47,29,33,47,25,49,30,15,25,37,34,31,39,68,43,43,25,27,41,37,54,50,72,23,24,36,32,31,55
2018-05-01,2018-05-01,2018,5,2018-05,17,20,24,3,15,39,45,45,31,38,29,58,37,37,13,47,53,37,50,55,7,14,56,36,53,5,10,53,77,52,45,56,22,95,19,27,8,42,22,26,67,33,72,43,42,34,23,44,15,50,42,19,38,35,71,30,50,6,72,14,29,37,46,28,13,21,79,11,40,56,22,28,49,41,61,23,70,29,41,8,61,48,75,35,65,21,9,47,27,68,44,31,50,52,68,59,34,31,29,13,43,30,25,25,39,17,32,50,79,58,3,5,24,36,26,53,61,76,16,3,50,43,23,6,52,21,55,40,73,32,51,10,80,17,53,39,35,71,36,4,45,43,78,49,16,61,43,57,28,79,49,16,69,52,16,55,46,59,42,31,32,45,61,49,21,20,10,81,44,33,29,75,43,22,52,39,26,67,61,45,29,48,51,30,33,18,37,59,47,40,38,10,15,54,33,81,16,18,43,30,21,36,41,27,10,10,51,59,39,52,27,66,53,46,53,16,45,43,75,45,12,10,27,36,16,25,34,22,67,13,30,26,19,52,55,14,5,100,35,35,34,24,59,27,51,51,34,64,35,47,13,48,14,40,92,65,35,41,34,48,76,28,57,31,22,42,24,32,46,26,49,30,17,24,38,32,31,39,70,38,46,25,28,41,37,51,53,65,24,24,36,37,30,58
2018-06-01,2018-06-01,2018,6,2018-06,17,13,21,4,7,26,31,37,34,18,21,50,36,33,13,42,50,33,53,46,10,10,42,25,35,2,8,52,78,53,46,55,16,47,34,33,10,35,25,26,62,98,62,52,55,28,22,46,16,48,46,52,37,33,69,28,49,6,61,44,27,33,51,25,13,17,80,12,43,56,20,30,49,38,89,17,56,68,34,28,45,44,75,74,64,21,7,46,48,67,47,63,61,52,74,60,35,43,28,14,42,64,25,19,41,17,26,100,74,54,2,5,24,37,72,54,67,65,39,2,52,28,24,7,52,26,52,40,80,32,74,13,80,18,48,39,33,68,35,3,38,46,78,70,16,56,37,51,26,82,45,16,69,88,14,53,24,60,44,100,31,45,57,41,20,21,10,83,44,100,30,64,44,24,100,36,28,100,64,88,100,60,50,100,29,19,35,57,100,43,34,100,100,55,30,84,17,18,40,28,22,42,82,30,12,12,48,62,43,50,26,61,47,100,100,12,45,45,73,45,12,10,31,36,100,25,33,20,64,11,26,22,97,52,48,14,5,74,31,34,34,26,59,28,53,54,33,73,36,55,13,49,13,42,54,68,35,41,36,47,38,27,61,30,22,45,25,35,44,26,48,31,17,25,40,31,32,41,70,40,49,25,29,44,44,52,51,63,27,27,35,37,33,67
2018-07-01,2018-07-01,2018,7,2018-07,17,12,18,3,6,26,33,40,28,12,19,49,38,33,11,42,49,32,47,47,15,10,33,23,30,2,8,56,80,56,47,55,40,43,16,35,7,35,30,29,64,32,65,44,44,29,26,46,18,48,46,100,42,34,65,29,46,8,59,39,35,37,55,25,12,15,85,11,43,59,14,31,43,39,74,18,56,29,31,100,47,46,74,61,60,23,6,43,28,66,45,100,79,47,78,61,36,63,26,14,47,30,24,19,50,17,32,51,76,56,2,6,23,40,32,53,68,86,10,2,49,26,23,5,55,26,54,43,73,45,48,12,83,17,100,39,35,60,38,3,35,39,76,55,15,58,40,57,30,83,46,18,74,65,18,53,27,65,57,32,30,53,60,42,21,19,10,80,39,33,31,69,61,23,53,50,26,60,68,45,35,70,52,80,32,18,38,60,39,43,41,11,19,56,29,83,14,20,43,26,22,38,52,33,12,11,57,63,61,55,26,70,46,99,66,12,48,62,75,89,13,10,31,37,17,25,39,18,67,12,27,22,69,52,41,15,5,75,34,35,36,22,62,44,53,55,35,63,37,57,14,54,12,43,48,75,36,42,40,46,38,27,67,31,23,48,26,32,49,29,47,32,20,26,41,32,33,41,73,38,49,26,32,42,45,54,50,64,27,26,35,36,34,67
2018-08-01,2018-08-01,2018,8,2018-08,17,18,20,7,6,31,31,38,28,14,20,54,41,33,11,43,48,36,50,53,100,10,35,29,29,3,8,59,83,59,50,54,19,46,18,30,7,36,33,25,69,29,65,45,45,30,23,53,17,50,39,18,38,42,71,28,52,6,64,11,28,39,48,26,13,14,86,10,43,62,14,40,45,41,53,17,61,28,33,11,47,45,74,33,57,23,7,43,28,66,49,45,57,50,74,69,32,29,26,14,45,26,25,17,38,19,30,50,77,61,2,4,22,35,29,53,74,100,10,2,51,24,23,5,55,22,51,48,74,33,47,10,80,24,96,35,33,71,35,3,37,37,73,49,17,60,41,58,30,84,48,19,77,49,14,48,33,63,46,29,29,54,63,56,24,19,10,63,39,31,31,75,51,25,48,48,27,57,68,44,30,51,52,22,29,18,37,53,49,42,38,8,13,58,32,82,15,20,46,26,23,34,39,33,11,12,56,70,41,55,24,66,46,45,53,15,48,75,75,48,13,10,33,41,13,28,44,23,70,11,25,23,19,51,78,14,6,81,36,32,33,29,60,45,57,56,37,65,37,57,15,51,12,44,61,72,36,42,42,47,37,27,67,31,24,49,28,34,49,28,53,30,19,25,44,33,32,42,79,38,48,27,31,43,43,57,49,66,28,25,37,39,35,66
2018-09-01,2018-09-01,2018,9,2018-09,17,15,21,0,8,26,33,41,30,20,22,62,43,34,16,45,48,38,56,52,10,11,56,32,31,3,9,56,75,58,44,56,15,40,50,29,8,35,30,27,68,31,63,42,40,33,20,45,30,49,40,18,37,38,75,38,50,6,65,13,29,37,44,29,13,16,85,10,41,64,15,35,44,43,54,27,60,27,36,9,47,42,70,33,57,24,7,44,32,80,46,40,61,50,71,62,32,28,30,17,50,28,24,20,38,16,32,55,79,60,2,5,23,37,29,54,76,86,11,3,47,24,21,6,52,22,54,49,76,38,44,11,86,18,57,37,32,69,43,4,40,38,78,56,17,74,37,58,28,77,49,21,80,52,27,52,32,60,40,29,29,49,61,64,23,20,10,62,48,30,27,76,67,25,43,43,27,62,69,51,26,51,53,25,29,16,47,51,41,39,38,8,24,58,32,83,17,19,44,28,22,35,43,33,11,11,56,62,36,51,25,63,59,46,53,16,47,64,81,42,12,10,29,37,13,26,35,28,70,11,27,25,21,53,46,14,5,71,34,33,35,27,66,31,77,48,36,72,31,51,13,47,14,41,41,61,35,38,41,49,40,27,59,32,26,53,29,36,44,26,75,29,17,23,40,34,49,39,76,42,45,25,29,60,40,66,51,63,26,27,35,44,33,63
2018-10-01,2018-10-01,2018,10,2018-10,17,22,24,3,10,32,34,52,28,23,24,64,47,40,17,46,53,36,52,54,7,15,67,50,33,7,11,61,83,72,51,60,18,38,21,23,8,34,29,28,63,31,66,45,38,33,19,48,18,45,41,17,37,49,95,44,56,6,62,16,29,36,35,30,13,17,81,13,43,67,19,42,50,41,50,31,67,29,42,7,48,40,66,39,59,23,7,45,30,68,45,31,51,45,80,61,32,27,33,17,53,29,24,21,34,16,35,48,82,55,2,5,31,35,28,51,70,92,8,3,45,25,19,6,51,21,48,43,74,32,39,10,87,20,59,36,32,75,39,5,43,38,82,54,17,66,36,52,27,83,47,20,70,56,18,54,27,72,32,29,32,51,64,68,23,20,10,57,46,32,31,80,52,32,53,45,27,59,61,48,25,58,54,23,32,17,35,55,64,38,37,8,19,53,35,80,16,15,45,27,21,36,39,36,12,10,45,59,39,62,25,69,59,41,48,12,50,80,79,44,13,11,51,37,13,31,36,25,69,11,26,27,20,51,48,13,5,65,32,32,34,32,66,37,70,48,36,69,32,49,14,45,14,48,40,62,36,39,39,52,42,28,58,29,24,53,29,35,47,25,63,31,16,23,38,33,31,47,73,41,43,26,27,47,38,62,55,66,27,26,35,43,34,61
2018-11-01,2018-11-01,2018,11,2018-11,17,20,21,3,15,37,33,52,28,23,26,61,41,36,16,44,49,34,52,52,82,15,63,49,33,9,10,65,80,70,47,57,23,41,20,24,9,34,32,27,66,31,61,50,39,33,21,49,19,48,39,17,38,37,79,34,49,6,65,13,28,36,34,28,13,16,85,14,47,63,19,37,44,42,47,19,66,30,39,7,51,35,67,30,59,23,8,48,28,64,48,32,57,44,73,60,37,28,40,19,68,30,25,21,29,17,36,45,78,63,2,5,27,34,30,53,65,82,9,3,52,27,18,6,50,21,58,46,73,29,39,13,99,16,66,36,31,74,38,3,42,36,78,46,19,64,36,56,27,71,53,20,72,56,13,52,30,56,31,30,33,61,64,52,21,20,14,52,44,32,29,77,48,22,43,41,27,57,63,46,22,51,55,23,30,18,33,62,47,42,39,8,13,52,33,77,15,14,44,29,23,35,32,35,12,11,54,60,41,60,25,66,53,43,48,10,48,49,81,46,12,13,35,35,14,100,39,19,73,16,26,32,23,53,45,13,4,61,34,34,37,47,65,34,86,57,45,64,50,47,14,44,16,48,38,61,37,39,41,54,45,27,57,30,24,62,28,44,52,27,66,35,15,24,38,32,31,49,77,45,42,25,24,42,39,61,54,66,28,25,34,52,37,56
2018-12-01,2018-12-01,2018,12,2018-12,17,15,19,5,9,23,29,43,26,21,22,54,41,38,22,41,49,30,45,52,8,12,51,41,30,5,8,60,78,61,47,53,17,41,17,21,7,36,34,23,55,23,59,59,38,28,22,48,19,48,35,17,38,31,77,28,42,4,53,10,26,34,31,24,13,16,84,10,44,62,17,36,39,41,39,14,62,27,37,4,47,32,66,27,65,21,6,36,28,57,44,23,52,39,74,52,35,29,29,19,48,29,23,21,26,16,34,40,75,54,2,4,19,33,31,48,72,76,8,3,42,24,17,5,50,20,61,41,67,45,39,13,88,19,56,30,32,62,36,3,36,33,74,40,17,61,40,55,27,62,73,19,77,48,23,50,26,57,30,40,30,54,53,38,22,17,11,52,40,28,27,80,46,21,39,61,22,46,63,42,19,54,53,23,30,17,32,66,40,33,41,8,12,50,30,76,13,13,44,26,20,28,31,34,12,13,51,68,51,95,26,61,42,41,46,13,46,53,76,46,10,10,24,32,12,44,36,19,61,13,23,25,17,48,40,13,5,65,37,25,33,39,59,24,87,61,32,56,31,44,12,41,13,39,41,56,33,36,34,51,38,26,52,25,20,43,26,30,40,24,51,30,15,22,39,32,30,42,65,49,38,22,23,37,35,57,48,58,25,22,32,37,29,53
2019-01-01,2019-01-01,2019,1,2019-01,18,18,20,5,8,24,64,59,28,26,22,58,43,76,18,49,51,45,51,56,9,16,56,40,33,4,9,65,91,66,57,60,16,38,19,22,8,32,37,27,64,24,62,63,44,26,30,55,17,64,40,16,48,37,77,32,48,4,60,11,29,38,38,38,13,17,85,11,44,85,17,37,43,40,47,17,72,29,37,6,60,39,65,29,59,25,6,47,29,63,52,29,52,42,74,70,37,29,57,21,45,26,25,22,33,20,41,48,74,60,2,4,21,35,28,52,75,73,11,4,48,26,20,5,57,20,55,40,78,33,39,10,88,28,63,32,34,76,40,3,44,35,79,61,18,61,35,76,27,76,48,19,87,53,14,53,34,57,33,32,34,52,64,39,21,18,19,54,44,31,30,87,49,22,48,40,26,46,66,44,23,62,49,24,33,18,34,72,43,40,42,9,12,60,34,78,14,15,43,29,25,29,39,38,15,14,71,84,49,53,26,70,48,41,50,14,50,53,80,52,12,10,27,34,15,26,56,23,68,11,25,26,21,50,66,15,5,91,37,32,36,51,68,35,84,57,35,60,34,46,13,44,15,44,47,60,34,39,38,65,44,28,54,28,21,45,26,32,43,26,48,33,15,23,45,33,29,45,66,38,40,23,25,39,36,54,49,62,26,24,33,36,32,60
2019-02-01,2019-02-01,2019,2,2019-02,18,20,25,4,10,25,56,50,29,36,28,62,42,100,17,50,69,44,46,65,8,18,65,50,39,6,12,65,88,66,55,60,25,40,20,23,8,33,31,26,67,26,57,47,40,28,28,47,18,58,43,16,44,36,78,36,51,5,65,11,28,37,37,30,13,17,87,11,42,67,20,36,40,40,51,18,62,29,46,6,56,37,64,28,64,29,7,44,28,77,52,33,49,41,70,58,34,28,29,20,43,27,26,22,32,21,44,50,77,59,3,4,23,35,26,50,74,78,8,3,53,28,21,5,56,20,62,47,72,32,38,10,89,17,58,33,32,69,41,3,41,37,78,52,18,66,33,61,27,73,48,18,77,52,14,58,27,56,34,32,36,54,62,46,20,18,19,57,49,42,26,80,80,20,45,42,24,44,65,44,23,61,50,24,33,17,32,70,44,44,42,11,12,58,39,74,14,14,48,29,23,33,36,37,12,12,61,78,48,53,25,67,45,41,46,11,45,49,76,47,12,10,30,35,14,24,43,25,70,10,26,27,19,50,43,15,6,98,35,43,47,30,65,28,52,53,37,64,33,47,13,46,15,44,47,63,36,38,38,48,43,28,53,28,22,43,25,33,44,28,50,33,15,23,42,31,31,41,64,37,43,24,25,41,37,57,48,64,25,28,34,35,31,58
2019-03-01,2019-03-01,2019,3,2019-03,18,24,23,3,12,42,41,47,29,32,27,61,42,73,20,47,54,41,49,58,9,16,64,59,42,5,11,64,87,64,53,56,23,40,21,25,11,34,36,27,69,33,68,56,47,36,26,74,18,55,48,17,42,42,80,47,51,6,71,12,28,65,40,28,13,20,83,11,41,68,26,37,47,41,52,25,67,28,39,6,52,39,74,29,66,24,8,44,28,75,47,31,54,45,100,59,37,29,32,19,45,28,26,23,34,19,36,53,80,61,2,5,24,38,26,49,71,75,8,3,53,29,21,7,56,21,63,61,74,35,39,15,88,17,58,36,32,75,46,4,100,38,81,59,19,90,34,68,30,79,47,22,75,53,14,78,27,61,54,33,100,52,62,46,21,23,32,59,48,34,31,79,63,22,46,45,37,51,63,45,27,61,53,23,37,17,45,57,39,46,42,10,18,57,35,77,18,16,44,31,22,33,38,36,12,12,62,73,44,53,24,65,49,40,47,10,49,52,74,46,13,11,25,36,14,26,43,26,74,13,27,27,19,49,52,15,5,69,36,42,42,29,70,30,62,50,38,67,33,50,13,45,14,63,45,62,35,39,40,52,54,29,55,29,21,51,28,36,46,26,69,33,15,23,45,31,35,46,68,40,45,24,26,42,41,64,53,64,24,27,34,37,31,59
2019-04-01,2019-04-01,2019,4,2019-04,18,27,26,0,9,25,39,47,29,38,26,62,42,80,18,47,53,38,46,79,7,15,62,63,47,3,11,58,89,61,57,52,28,47,18,24,10,36,33,26,66,27,64,41,38,68,24,52,17,51,43,16,40,38,86,36,49,5,65,10,27,100,39,30,12,17,79,10,41,58,17,36,44,40,47,23,64,25,43,7,50,40,65,29,59,22,9,45,28,64,45,23,66,45,73,59,34,29,30,17,43,27,24,21,34,17,34,46,86,58,2,4,22,35,23,48,61,70,8,3,46,32,21,5,52,21,53,43,69,32,38,10,88,17,52,34,31,73,38,6,39,36,82,51,17,69,35,69,26,78,47,23,75,46,15,52,28,95,37,32,57,46,60,36,22,20,10,52,42,29,26,75,47,24,42,43,27,51,61,44,26,54,51,21,40,17,39,59,42,39,41,8,13,56,33,79,15,17,44,28,22,34,37,100,10,10,51,60,39,55,43,67,43,39,48,9,50,49,74,40,12,10,25,33,14,30,39,21,72,14,25,27,18,48,47,14,6,59,34,32,44,29,67,26,52,48,35,65,34,49,13,46,14,43,41,61,36,38,34,47,47,28,55,28,22,43,26,33,44,25,48,30,16,23,40,31,31,43,66,38,42,24,27,41,37,52,56,65,22,28,33,34,31,54
2019-05-01,2019-05-01,2019,5,2019-05,18,23,22,3,9,29,98,81,33,36,23,59,43,37,16,45,51,38,48,69,9,18,60,65,54,4,9,55,78,57,51,53,23,45,23,27,8,40,25,27,70,27,66,44,41,60,24,44,25,47,52,17,36,51,88,32,49,5,64,11,27,40,46,38,12,16,79,10,40,53,17,37,47,42,52,23,61,25,37,8,50,43,69,32,61,22,7,47,26,69,43,30,51,51,69,56,38,29,29,15,43,29,24,21,40,17,30,47,85,62,2,5,23,38,24,50,73,67,14,3,48,32,23,5,52,21,54,43,69,34,36,11,85,19,52,39,32,66,36,4,40,43,81,94,17,86,32,64,26,81,44,19,71,50,16,53,44,64,44,31,34,48,60,38,22,22,12,53,43,29,31,72,55,22,45,40,27,53,64,47,27,52,56,22,33,17,57,53,44,40,38,10,13,55,48,75,19,19,50,28,26,32,42,34,10,11,49,61,37,53,26,70,68,44,52,9,50,48,75,41,12,10,25,35,15,27,37,26,67,13,37,32,19,50,48,14,5,64,34,31,36,28,65,24,63,50,32,69,32,51,13,46,13,40,43,63,35,39,34,50,88,29,56,28,22,41,25,34,47,24,49,28,16,23,40,31,31,38,68,44,42,25,27,39,38,50,49,58,23,24,31,33,30,57
2019-06-01,2019-06-01,2019,6,2019-06,18,14,20,3,5,29,42,45,31,17,18,50,39,35,16,44,54,35,54,82,10,13,45,49,40,1,8,58,78,56,52,52,16,34,100,32,12,93,30,32,62,59,68,55,48,35,27,48,30,53,54,18,38,57,86,74,97,11,66,18,27,35,54,26,12,44,84,25,44,58,15,39,70,41,85,27,80,33,34,10,62,45,68,31,67,23,8,71,33,85,43,53,47,56,66,64,34,38,28,18,43,29,28,17,41,18,34,52,93,81,3,6,33,37,26,50,88,61,19,3,48,26,24,13,67,22,53,54,75,30,39,14,96,28,51,48,33,69,38,4,45,44,82,100,21,74,33,69,38,86,44,34,74,58,15,65,26,60,49,34,31,54,78,35,23,34,20,73,41,37,37,79,100,23,50,33,87,82,66,48,38,98,69,22,29,18,43,63,51,46,38,15,17,55,33,77,16,19,44,27,38,31,45,47,10,11,49,65,37,55,94,69,44,55,63,9,51,60,92,45,18,10,37,41,22,26,39,25,85,14,26,23,44,57,48,26,5,78,32,34,35,29,72,38,53,54,33,68,33,51,14,48,12,41,43,67,37,40,34,45,39,27,60,29,22,47,26,36,43,26,48,30,20,26,40,32,32,39,69,39,44,25,29,40,43,52,50,63,24,28,33,34,32,63
2019-07-01,2019-07-01,2019,7,2019-07,18,15,18,7,4,24,32,39,28,13,21,51,39,34,17,45,66,33,47,68,9,12,34,42,31,1,9,60,82,62,55,56,16,31,23,31,28,52,33,28,63,44,68,46,43,30,25,47,31,54,43,16,36,100,83,55,48,6,62,18,34,41,54,26,11,16,82,16,44,57,14,37,63,38,52,21,70,27,33,10,47,46,65,30,59,23,6,42,30,65,45,46,74,51,76,60,34,47,27,19,44,27,29,17,43,18,34,48,88,60,4,5,22,34,26,51,78,73,16,2,50,24,22,14,64,21,51,42,78,27,38,11,88,21,58,38,33,69,36,4,39,39,79,52,25,69,35,68,30,83,43,26,75,55,15,55,29,57,49,34,31,50,64,36,23,31,27,52,43,40,30,74,56,26,45,44,27,90,71,44,28,55,51,21,27,19,37,65,41,41,42,32,14,59,32,79,15,20,41,32,24,27,38,40,10,11,55,65,39,55,25,70,46,57,52,8,50,91,81,42,12,10,28,36,28,26,46,19,76,11,26,22,19,62,46,14,6,53,31,33,35,24,63,30,52,57,34,63,42,52,14,49,13,42,43,70,36,41,36,44,40,30,66,29,23,47,27,35,44,27,47,33,20,26,41,31,32,42,70,36,45,26,31,41,43,54,48,63,26,26,35,36,35,65
2019-08-01,2019-08-01,2019,8,2019-08,18,15,21,0,15,56,32,41,28,13,21,58,43,34,59,46,51,36,50,77,8,13,38,49,31,3,7,61,85,61,57,54,14,31,18,32,7,35,36,27,69,31,67,46,44,31,25,49,18,57,39,16,35,36,95,39,56,6,69,12,28,42,53,26,14,16,84,9,43,62,15,36,49,43,52,19,59,26,35,9,47,44,66,34,57,24,9,43,26,64,45,32,50,46,77,58,34,29,28,17,47,26,25,16,39,20,35,51,83,67,2,5,26,38,25,51,75,80,10,2,50,25,21,6,54,20,52,41,68,32,35,10,89,22,68,36,34,70,36,3,43,40,79,51,17,65,37,62,25,82,46,17,76,48,14,50,33,63,49,30,32,55,65,40,23,20,11,53,40,29,31,78,58,30,45,100,28,52,67,44,29,54,51,23,28,26,40,61,43,44,41,8,17,63,30,81,15,21,43,24,22,27,38,32,8,11,52,66,36,60,26,72,44,43,52,9,51,53,80,43,12,10,30,37,16,25,65,31,68,11,24,23,19,52,49,15,5,55,32,42,36,26,65,24,61,56,35,66,34,50,14,49,14,45,44,70,35,40,39,48,40,28,65,29,24,46,31,37,46,28,55,31,19,25,40,33,32,40,78,40,47,25,31,43,43,58,53,65,27,26,34,36,34,62
